chip_stem,source,sza_bin,scene_stem,block_ic,pass_ic,note
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r6912_c4096,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0689,True,"block=(7000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r4608_c4608,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.1108,True,"block=(4000,4000) usable=0.31"
fisser_0021,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0050,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0054,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0138,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0247,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0306,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0360,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0385,fisser,sza_lt65,S2B_MSIL1C_20220714T140739_N0400_R053_T24WWU_20220714T173724,,,no_safe_file
fisser_0201,fisser,sza_lt65,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWT_20220912T173328,,,no_safe_file
fisser_0217,fisser,sza_lt65,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWT_20220912T173328,,,no_safe_file
fisser_0253,fisser,sza_lt65,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWT_20220912T173328,,,no_safe_file
fisser_0135,fisser,sza_lt65,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWU_20220912T173328,,,no_safe_file
fisser_0265,fisser,sza_lt65,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWU_20220912T173328,,,no_safe_file
fisser_0361,fisser,sza_lt65,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWU_20220912T173328,,,no_safe_file
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r9472_c4864,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3821,False,"block=(9000,4000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c6144,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3248,False,"block=(6000,6000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r4352_c4352,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.6991,False,"block=(4000,4000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r9216_c4608,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3821,False,"block=(9000,4000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6400_c5888,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3248,False,"block=(6000,6000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r8960_c2560,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.8752,False,"block=(9000,2000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6400_c5120,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.2372,False,"block=(6000,5000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r4608_c6912,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3984,False,"block=(4000,7000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r4608_c7168,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3984,False,"block=(4000,7000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c5376,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.2372,False,"block=(6000,5000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r5632_c6656,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.5077,False,"block=(5000,6000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r8960_c4608,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3821,False,"block=(9000,4000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c5632,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.2372,False,"block=(6000,5000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r7936_c4864,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.6570,False,"block=(8000,4000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c6400,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.3248,False,"block=(6000,6000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6912_c5120,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.2092,False,"block=(7000,5000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6400_c5632,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.2372,False,"block=(6000,5000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r5376_c6912,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.5086,False,"block=(5000,7000) usable=0.01"
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r7680_c5120,roboflow,sza_70_75,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,0.2092,False,"block=(7000,5000) usable=0.01"
S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554_r5888_c4352,roboflow,sza_gt75,S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554,0.1599,False,"block=(6000,4000) usable=0.02"
S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554_r0000_c4864,roboflow,sza_gt75,S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554,0.5446,False,"block=(0,4000) usable=0.02"
S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554_r4608_c9728,roboflow,sza_gt75,S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554,0.1120,True,"block=(4000,9000) usable=0.02"
fisser_0013,fisser,sza_lt65,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,,,no_safe_file
fisser_0018,fisser,sza_lt65,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,,,no_safe_file
fisser_0056,fisser,sza_lt65,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,,,no_safe_file
fisser_0092,fisser,sza_lt65,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,,,no_safe_file
fisser_0222,fisser,sza_lt65,S2B_MSIL1C_20230709T140739_N0509_R053_T24WWU_20230709T161152,,,no_safe_file
fisser_0236,fisser,sza_lt65,S2B_MSIL1C_20230726T153819_N0509_R011_T22WDC_20230726T173958,,,no_safe_file
fisser_0232,fisser,sza_lt65,S2B_MSIL1C_20240727T152809_N0511_R111_T21WXU_20240727T172749,,,no_safe_file
fisser_0369,fisser,sza_lt65,S2B_MSIL1C_20240727T152809_N0511_R111_T22WDC_20240727T172749,,,no_safe_file
fisser_0020,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
fisser_0090,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
fisser_0207,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
fisser_0259,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
fisser_0301,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
fisser_0318,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
fisser_0396,fisser,sza_lt65,S2B_MSIL1C_20240911T140739_N0511_R053_T24WWU_20240911T160952,,,no_safe_file
