chip_stem,region,sza_bin,ic_frac,n_polys_c4,n_polys_c8,area_m2_c4,area_m2_c8,delta_n,delta_area_m2
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r7936_c10240,SK,sza_65_70,1.52587890625e-05,1,1,100.0,100.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r7936_c10496,SK,sza_65_70,1.52587890625e-05,1,1,100.0,100.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r7936_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8192_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8192_c10496,SK,sza_65_70,0.0051422119140625,3,3,33700.0,33700.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8192_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8448_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8448_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8448_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8704_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8704_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8704_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8960_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8960_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r8960_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9216_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9216_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9216_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9472_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9472_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9472_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9728_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9728_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9728_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9984_c10240,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9984_c10496,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20171001T141959_N0500_R096_T24WVT_20230815T172207_r9984_c9984,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r10240_c4352,SK,sza_65_70,0.102752685546875,23,21,673400.0,673400.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r10240_c4608,SK,sza_65_70,0.0188446044921875,16,16,123500.0,123500.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r10496_c4352,SK,sza_65_70,0.01287841796875,24,22,84400.0,84400.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r10496_c4608,SK,sza_65_70,0.0022430419921875,13,13,14700.0,14700.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r4096_c8192,SK,sza_65_70,0.0493316650390625,560,540,323300.0,323300.0,20,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r4352_c7680,SK,sza_65_70,0.0735931396484375,446,432,482300.0,482300.0,14,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r4352_c7936,SK,sza_65_70,0.0638427734375,266,263,418400.0,418400.0,3,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r4608_c7168,SK,sza_65_70,0.089263916015625,609,585,585000.0,585000.0,24,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r4608_c7424,SK,sza_65_70,0.0937957763671875,591,554,614700.0,614700.0,37,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r4864_c7168,SK,sza_65_70,0.1175079345703125,677,637,770100.0,770100.0,40,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5120_c6912,SK,sza_65_70,0.116607666015625,862,799,764200.0,764200.0,63,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5376_c4608,SK,sza_65_70,0.0983428955078125,137,127,644500.0,644500.0,10,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5376_c5120,SK,sza_65_70,0.03997802734375,122,122,262000.0,262000.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5376_c6656,SK,sza_65_70,0.1458587646484375,919,855,955900.0,955900.0,64,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5632_c6400,SK,sza_65_70,0.1052398681640625,923,864,689700.0,689700.0,59,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5888_c5376,SK,sza_65_70,0.05096435546875,263,255,334000.0,334000.0,8,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r5888_c6400,SK,sza_65_70,0.0770416259765625,546,527,504900.0,504900.0,19,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6144_c5376,SK,sza_65_70,0.062774658203125,383,373,411400.0,411400.0,10,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6144_c6144,SK,sza_65_70,0.0555267333984375,527,512,363900.0,363900.0,15,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6400_c5120,SK,sza_65_70,0.0971832275390625,273,268,636900.0,636900.0,5,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6400_c5376,SK,sza_65_70,0.056060791015625,460,437,367400.0,367400.0,23,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6400_c5632,SK,sza_65_70,0.118133544921875,701,653,774200.0,774200.0,48,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6400_c5888,SK,sza_65_70,0.0821990966796875,655,621,538700.0,538700.0,34,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6400_c6144,SK,sza_65_70,0.074920654296875,437,425,491000.0,491000.0,12,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6400_c6400,SK,sza_65_70,0.0847930908203125,374,367,555700.0,555700.0,7,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6656_c4864,SK,sza_65_70,0.035491943359375,231,230,232600.0,232600.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6656_c5120,SK,sza_65_70,0.0551910400390625,326,324,361700.0,361700.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6656_c5376,SK,sza_65_70,0.0947265625,373,362,620800.0,620800.0,11,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6656_c5632,SK,sza_65_70,0.0832672119140625,503,493,545700.0,545700.0,10,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6656_c5888,SK,sza_65_70,0.0744171142578125,424,417,487700.0,487700.0,7,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6912_c4864,SK,sza_65_70,0.0241241455078125,186,184,158100.0,158100.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6912_c5120,SK,sza_65_70,0.040496826171875,261,259,265400.0,265400.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6912_c5376,SK,sza_65_70,0.036102294921875,301,299,236600.0,236600.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6912_c5632,SK,sza_65_70,0.073883056640625,338,336,484200.0,484200.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r6912_c5888,SK,sza_65_70,0.0559844970703125,280,274,366900.0,366900.0,6,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7168_c4864,SK,sza_65_70,0.0803070068359375,143,138,526300.0,526300.0,5,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7168_c5120,SK,sza_65_70,0.04638671875,181,176,304000.0,304000.0,5,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7168_c5376,SK,sza_65_70,0.03607177734375,244,243,236400.0,236400.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7424_c4864,SK,sza_65_70,0.0300140380859375,135,134,196700.0,196700.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7424_c5120,SK,sza_65_70,0.0188446044921875,159,156,123500.0,123500.0,3,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7680_c4864,SK,sza_65_70,0.052520751953125,123,123,344200.0,344200.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7680_c5120,SK,sza_65_70,0.0433502197265625,179,175,284100.0,284100.0,4,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7936_c4864,SK,sza_65_70,0.0193634033203125,149,147,126900.0,126900.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7936_c5120,SK,sza_65_70,0.0148773193359375,156,155,97500.0,97500.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r7936_c5376,SK,sza_65_70,0.0639190673828125,181,169,418900.0,418900.0,12,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8192_c4864,SK,sza_65_70,0.0184783935546875,130,128,121100.0,121100.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8192_c5120,SK,sza_65_70,0.0179901123046875,158,153,117900.0,117900.0,5,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8192_c5376,SK,sza_65_70,0.07073974609375,138,128,463600.0,463600.0,10,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8448_c2816,SK,sza_65_70,0.0271759033203125,398,364,178100.0,178100.0,34,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8448_c4864,SK,sza_65_70,0.020111083984375,104,104,131800.0,131800.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8448_c5120,SK,sza_65_70,0.02703857421875,156,155,177200.0,177200.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8448_c5376,SK,sza_65_70,0.0258636474609375,148,147,169500.0,169500.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8704_c4864,SK,sza_65_70,0.034820556640625,70,70,228200.0,228200.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8704_c5120,SK,sza_65_70,0.013580322265625,141,138,89000.0,89000.0,3,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8704_c5376,SK,sza_65_70,0.04180908203125,102,101,274000.0,274000.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8960_c4608,SK,sza_65_70,0.0460205078125,121,120,301600.0,301600.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8960_c4864,SK,sza_65_70,0.010833740234375,128,127,71000.0,71000.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r8960_c5120,SK,sza_65_70,0.0291748046875,121,119,191200.0,191200.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9216_c3072,SK,sza_65_70,0.0732574462890625,319,278,480100.0,480100.0,41,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9216_c3328,SK,sza_65_70,0.0956573486328125,94,92,626900.0,626900.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9216_c4608,SK,sza_65_70,0.0268096923828125,61,60,175700.0,175700.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9216_c4864,SK,sza_65_70,0.0555419921875,114,111,364000.0,364000.0,3,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9216_c5120,SK,sza_65_70,0.0500946044921875,93,91,328300.0,328300.0,2,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9472_c3584,SK,sza_65_70,0.0254669189453125,82,79,166900.0,166900.0,3,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9472_c4608,SK,sza_65_70,0.0453338623046875,51,51,297100.0,297100.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9472_c4864,SK,sza_65_70,0.0099334716796875,86,85,65100.0,65100.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9472_c5120,SK,sza_65_70,0.0426025390625,71,64,279200.0,279200.0,7,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9728_c3584,SK,sza_65_70,0.08734130859375,68,61,572400.0,572400.0,7,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9728_c3840,SK,sza_65_70,0.02947998046875,42,41,193200.0,193200.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9728_c4608,SK,sza_65_70,0.031890869140625,41,40,209000.0,209000.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9728_c4864,SK,sza_65_70,0.0111846923828125,38,38,73300.0,73300.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9728_c5120,SK,sza_65_70,0.05810546875,77,73,380800.0,380800.0,4,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9984_c4352,SK,sza_65_70,0.005706787109375,39,38,37400.0,37400.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9984_c4608,SK,sza_65_70,0.0022430419921875,27,27,14700.0,14700.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WWU_20230430T074228_r9984_c4864,SK,sza_65_70,0.0074462890625,32,32,48800.0,48800.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r10240_c0000,SK,sza_65_70,0.0189208984375,12,11,124000.0,124000.0,1,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r10496_c0000,SK,sza_65_70,0.0777435302734375,21,18,509500.0,509500.0,3,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3072_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3072_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3328_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3328_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3328_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3328_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3584_c0000,SK,sza_65_70,4.57763671875e-05,1,1,300.0,300.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3584_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3584_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3584_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3840_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3840_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3840_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r3840_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4096_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4096_c0256,SK,sza_65_70,0.0001678466796875,1,1,1100.0,1100.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4096_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4096_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4352_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4352_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4352_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4352_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4608_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4608_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4608_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4608_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4864_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4864_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4864_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r4864_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5120_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5120_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5120_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5120_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5376_c0000,SK,sza_65_70,0.0048980712890625,2,2,32100.0,32100.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5376_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5376_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5376_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5632_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5632_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5632_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5632_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5888_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5888_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5888_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r5888_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6144_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6144_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6144_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6144_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6400_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6400_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6400_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6400_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6656_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6656_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6656_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6656_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6912_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6912_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6912_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r6912_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r7168_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r7168_c0256,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r7168_c0512,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r7168_c0768,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20190901T141739_N0500_R096_T24WXT_20230430T074228_r7424_c0000,SK,sza_65_70,0.0,0,0,0.0,0.0,0,0.0
